PassengerId,Survived,Pclass,Name,Age,NrFamiliares,Ticket,Fare,Cabin
ff969acf,0,ccab,3ae95d799ea9f9719a1da75d7da2eeabc16a640adcf781c43cd0bff1b588e142,Menor,Grande,347****,menos que $100,Desconhecido
21cf6984,0,ccab,ff67d7e526c9791a5be93132702cb04e43d0d9a511fea701ccdeb51febeb41fb,Senior,Sem familiares,347****,menos que $100,Desconhecido
ef8c4d6a,0,ccab,217c01a29dc83310f413595d70286b3316d98bd9ec7d26715fe90b53fedd3eb6,Menor,Pequena,267****,menos que $100,Desconhecido
2d350008,1,aef6,d0f57e4eb4678c8c59be90a4e086c382c70c5069d46767c00bf19f2e0c67733b,Menor,Pequena,PC ****,menos que $100,D
303e5020,0,2cb8,dd4e89c5907a12ab3bbd4e0334eda3f5262e3aa8cd20d8c2a6ea1284df45256f,Adulto,Pequena,244****,menos que $100,Desconhecido
c0af2a5d,1,ccab,4c724f68fd2b8c03eeacb7d1ccc1a38942139796b72f19efb2cf78220c78104d,Adulto,Pequena,392****,menos que $100,Desconhecido
d1cbe4a3,1,aef6,c071cdf88601788375087e884e6921ae043487472c6d0a21f03b2746ed9c36cb,Adulto,Pequena,369****,$100-$200,Desconhecido
b0316667,1,aef6,d071de3afec0ca03b5a509951565562a2674694ad98ff4bdba88446bd5989c24,Adulto,Sem familiares,113****,menos que $100,E
749b29a0,1,ccab,355c9a1a5a1a2ffbd8b90b8540523b62fc17be31969765fb65d1ca47efae4ccd,Adulto,Pequena,266****,menos que $100,Desconhecido
1db20bd1,0,ccab,37957a45bdec8364fcf6b9754d66764c9c8def9ce72ba18405143caae105e2ba,Adulto,Sem familiares,262****,menos que $100,Desconhecido
4a11a55c,0,ccab,2baa18467144cb57b8e1d58d922f996a0f158c27adca56a42b4914f500490a08,Adulto,Pequena,350****,menos que $100,Desconhecido
05061017,0,2cb8,2d2c93712d41b9bd2e2b35b63e11f0cdd75c620eb3ad7652b51e736e6ff11edc,Adulto,Pequena,281****,menos que $100,Desconhecido
df970f42,1,aef6,2b8ce32015ecfd0fd9ba683050197436eb914027e9b6bcabaf72e53f3b869515,Adulto,Sem familiares,174****,menos que $100,D
0f2dc616,0,ccab,20335214ebbadbdaac5ae669b2bc2df122fdcc809fd4676f9f076699a9bd2502,Adulto,Grande,CA.****,menos que $100,Desconhecido
69ad5b18,0,2cb8,1e7bb74082db4c74f31772846147384bacf38fa3bb4a9608ce0d5625daa1e9ab,Adulto,Sem familiares,233****,menos que $100,Desconhecido
dcb08ee5,1,2cb8,da02d723928641b2cb007f4ef5a5b9ea975d7dd1fabb3123e0e073e8df710ea0,Adulto,Sem familiares,236****,menos que $100,Desconhecido
4989d480,1,2cb8,d7d268802c63f13b64b7924d4574ef4140e4f439d09f9b70697c85ac1c268d7c,Adulto,Pequena,SC/****,menos que $100,Desconhecido
4d9aae2f,0,aef6,9137f33b84c5e8f15bf58c95269d696fecfe8fc67138d860a9499a1ee55a6591,Adulto,Sem familiares,PC ****,menos que $100,A
df7bdafc,0,ccab,524975bb0f67d2813160c6fd9e84b1cd6ce3f0db612823fce2e0a989dd4ac598,Adulto,Sem familiares,345****,menos que $100,Desconhecido
ec7fe116,1,ccab,499eb7ba7f3f3252324d59045206f055689d41ee50e7676d338f69fdf7fe6e1b,Menor,Pequena,347****,menos que $100,Desconhecido
bcc3a867,0,ccab,6e06bd39455eccef8055af3aa627c98869d4ff04f2ba8533b30910e28c9e21e3,Adulto,Sem familiares,349****,menos que $100,Desconhecido
07b2bc78,1,aef6,64f081dac89158a7f5171e9f1b8c0cda327782450bf49c26ea53ab8811e994aa,Adulto,Pequena,117****,menos que $100,D
07bd2254,0,aef6,cbfd84d7d63c3d51ee733cfa028936f409619b142e44cc675297093ca3e18cf2,Adulto,Sem familiares,695****,menos que $100,B
fc963bc6,0,ccab,bc35b13a1ad1222a6b92d149c48288c759b20a809295be2874b9f01bcab14672,Adulto,Sem familiares,345****,menos que $100,Desconhecido
83c51318,1,2cb8,d93a6ea9f1ce64633ea8a595fad6bf9d0eed7eea0bb72df84bff491c0cb935de,Adulto,Pequena,P/P****,menos que $100,Desconhecido
c1386e97,1,ccab,e0fca02f28ab4e201854d6bd0b2007f1ae4f23ec996e0009d609fc7c59e93079,Menor,Sem familiares,266****,menos que $100,Desconhecido
8305f528,0,ccab,b258fc4e0101edab262c4f77f982c826eef3c60e318bb1b12a9618cb52b4064c,Adulto,Sem familiares,753****,menos que $100,Desconhecido
0376649a,0,ccab,6c6e0958674803761e7688a360fad380cb0ab3ad7739bb7ab4c5a19d421522b6,Adulto,Sem familiares,349****,menos que $100,Desconhecido
10f52632,0,ccab,aa28b9d8f789a0cdaf3228f12d666e6d085da63f221d3cf4b52cfe28bcbda6ce,Adulto,Sem familiares,349****,menos que $100,Desconhecido
8c5fb388,1,aef6,092e505baf98bcf1c1295ed579999cb29142096593361af1ccff02ca7ad6476f,Adulto,Pequena,117****,menos que $100,C
8cdb61b1,1,2cb8,5dc3f65f20d6c2e485b3c2459ce90ccb9b2b786612b5b2a46bbe5c79f66b041f,Adulto,Pequena,230****,menos que $100,Desconhecido
9f54083c,0,ccab,940cc80cb91af6829fd4813ff177208a53be4374085fd7bd3128684d70bcd190,Adulto,Sem familiares,349****,menos que $100,Desconhecido
8b273961,0,ccab,a7e9982c8ef666b8cec81604973133da7da275778cced0593f4350d8693f4b50,Adulto,Sem familiares,755****,menos que $100,Desconhecido
edef6a59,0,2cb8,91c639a226462467500661e2cc7822dafb11ce810ce1fb057c05c9556cc9b52b,Adulto,Sem familiares,C.A****,menos que $100,Desconhecido
3720e166,0,ccab,9657466b8759db96aa12d0196a6f4a25e135bcd8aab1eef43230e6c98eda0d09,Adulto,Sem familiares,SOT****,menos que $100,Desconhecido
fe595a0d,0,ccab,9aacc96c797759e153e224195bdf178a2169bd3ec246609649582a3e59a22be1,Adulto,Grande,382****,menos que $100,Desconhecido
8a9f1779,0,2cb8,7640265092299892585a3e731415b9cfd5595cdfcabbb09c16bb39c4c3a809af,Adulto,Sem familiares,211****,menos que $100,Desconhecido
52c2c0c5,1,aef6,9d2c4b809ddced040225530cf657cc95c50f05bc6c3374db9a53bf12c0f55f03,Adulto,Sem familiares,112****,menos que $100,B
8f71b56a,0,ccab,a88e28aa4b60cabad2df4a2963b8934e9dffab44d5ba298223cc2377a48914d3,Adulto,Pequena,W./****,menos que $100,Desconhecido
925685e1,1,aef6,c59f44f1454eaf17e2d3d90f6d02d271a6034f0a495e734f8d2b40e3d655c2c3,Adulto,Sem familiares,111****,menos que $100,C
252b40b9,0,ccab,f5df0510b9df40fca87a540f500619f14f116fd57bfca0f849b4bf2756ab873c,Adulto,Sem familiares,370****,menos que $100,Desconhecido
